PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Delon Wright,1626153,24,47,55,101,17,10,3,5,5,6,260,20,0.375,0.2127659574468085,0.2909090909090909,0.31683168316831684,0.35294117647058826,0.1,0.3333333333333333,0,0.4,0.5,0.5884615384615385,0.45,558,2536898,PG,6-5,185,3,"April 26, 1992"
DeMar DeRozan,201942,5,13,4,396,13,130,76,156,76,115,319,9,0.2,0,0,0.4494949494949495,0.3076923076923077,0.4153846153846154,0.3684210526315789,0.3717948717948718,0.4605263157894737,0.4260869565217391,0.6959247648902821,0.2222222222222222,1313,27739975,SG,6-6,220,9,"August 7, 1989"
DeMarcus Cousins,202326,26,37,27,72,4,3,2,10,4,8,177,1,0.2692307692307692,0.24324324324324326,0.3333333333333333,0.3611111111111111,0.25,0,0.5,0.5,0,0.5,0.655367231638418,0,371,5337000,C,6-10,270,8,"August 13, 1990"
DeMarre Carroll,201960,37,92,84,87,41,3,12,10,5,10,139,55,0.21621621621621623,0.34782608695652173,0.36904761904761907,0.2988505747126437,0.43902439024390244,0.6666666666666666,0.25,0.4,0.4,0.3,0.5899280575539568,0.2909090909090909,575,15400000,PF,6-6,215,9,"July 27, 1986"
Demetrius Jackson,1627743,2,1,2,1,0,1,0,1,0,1,5,1,0.5,0,0,1,0,1,0,1,0,0,0.6,1,15,170107,PG,6-1,201,2,"September 7, 1994"
Deng Adel,1629061,0,8,9,3,4,1,0,2,0,1,6,2,0,0.125,0.3333333333333333,0.3333333333333333,0.25,0,0,0.5,0,1,0.3333333333333333,0.5,36,77250,SF,6-7,200,0,"February 1, 1997"
Deonte Burton,1629126,4,7,4,10,7,1,3,4,0,1,36,5,0.5,0.2857142857142857,0.5,0.3,0.14285714285714285,1,0.3333333333333333,0.25,0,0,0.5277777777777778,0.2,82,500000,SG,6-4,240,0,"January 31, 1994"
Derrick Favors,202324,4,1,8,98,29,25,10,8,4,8,389,35,0.5,0,0.25,0.4489795918367347,0.20689655172413793,0.4,0.5,0.375,0.25,0.25,0.7223650385604113,0.2,619,16900000,C,6-8,265,8,"July 15, 1991"
Derrick Rose,201565,32,60,26,152,19,60,42,36,34,40,244,5,0.28125,0.35,0.46153846153846156,0.39473684210526316,0.42105263157894735,0.38333333333333336,0.5,0.5555555555555556,0.5,0.425,0.6229508196721312,0.6,753,2176260,PG,6-2,200,9,"October 4, 1988"
Derrick White,1628401,26,46,46,125,6,27,18,18,26,20,167,18,0.4230769230769231,0.34782608695652173,0.2608695652173913,0.472,0.16666666666666666,0.4074074074074074,0.6666666666666666,0.3333333333333333,0.5769230769230769,0.4,0.6047904191616766,0.4444444444444444,543,1667160,PG,6-4,190,1,"July 2, 1994"
DeVaughn Akoon-Purcell,1629152,0,1,2,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0.6,0,10,77250,SG,6-6,200,0,"June 5, 1993"
Devin Booker,1626164,123,147,108,225,16,50,42,80,47,73,324,14,0.2845528455284553,0.3673469387755102,0.3148148148148148,0.52,0.375,0.4,0.38095238095238093,0.4375,0.44680851063829785,0.5342465753424658,0.6265432098765432,0.35714285714285715,1255,3314365,SG,6-5,206,3,"October 30, 1996"
Devin Harris,2734,30,55,73,34,28,3,4,6,10,5,85,11,0.3,0.3090909090909091,0.3150684931506849,0.4117647058823529,0.35714285714285715,0.3333333333333333,0.5,0.3333333333333333,0.2,0.2,0.5647058823529412,0.2727272727272727,347,2393887,PG,6-3,185,14,"February 27, 1983"
Devin Robinson,1628421,0,0,2,8,0,4,0,2,1,0,15,0,0,0,0,0.625,0,0.25,0,0.5,1,0,0.7333333333333333,0,32,77250,SF,6-8,200,1,"March 7, 1995"
Dewayne Dedmon,203473,90,20,38,71,17,10,5,2,8,19,195,51,0.36666666666666664,0.35,0.34210526315789475,0.352112676056338,0.47058823529411764,0.4,0.4,0.5,0.25,0.47368421052631576,0.6871794871794872,0.4117647058823529,526,6300000,C,7-0,245,5,"August 12, 1989"
Deyonta Davis,1627738,0,0,0,1,0,0,0,1,0,2,17,1,0,0,0,0,0,0,0,1,0,0,0.8235294117647058,0,22,1741503,C,6-11,237,2,"December 2, 1996"
Dillon Brooks,1628415,7,13,13,17,2,4,5,6,2,3,45,4,0.42857142857142855,0.46153846153846156,0.3076923076923077,0.35294117647058826,0.5,0.25,0.2,0.3333333333333333,0.5,0.6666666666666666,0.4666666666666667,0.25,122,1378242,SF,6-7,225,1,"January 22, 1996"
Dion Waiters,203079,46,93,63,19,55,10,8,12,7,10,123,31,0.43478260869565216,0.2903225806451613,0.3968253968253968,0.3157894736842105,0.4909090909090909,0.3,0.5,0.25,0.5714285714285714,0.4,0.5284552845528455,0.3225806451612903,478,12705000,SG,6-3,215,6,"December 10, 1991"
Dirk Nowitzki,1717,84,47,52,27,5,27,24,27,27,34,5,16,0.30952380952380953,0.3404255319148936,0.28846153846153844,0.48148148148148145,0.2,0.3333333333333333,0.375,0.4444444444444444,0.4074074074074074,0.4117647058823529,0.6,0.375,376,5000000,PF,7-0,245,20,"June 19, 1978"
Domantas Sabonis,1627734,5,1,8,162,2,54,16,17,25,17,392,1,0.8,0,0.5,0.4691358024691358,0.5,0.4074074074074074,0.4375,0.23529411764705882,0.36,0.4117647058823529,0.7117346938775511,0,700,2659800,C,6-11,240,2,"May 3, 1996"
Donatas Motiejunas,202700,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0.5,0,6,99289,PF,7-0,222,5,"September 20, 1990"
Donovan Mitchell,1628378,126,148,170,391,36,48,43,43,30,46,410,34,0.3253968253968254,0.3918918918918919,0.3588235294117647,0.37595907928388744,0.3888888888888889,0.625,0.4418604651162791,0.3953488372093023,0.2,0.2608695652173913,0.5902439024390244,0.38235294117647056,1530,3111480,SG,6-0,215,1,"September 7, 1996"
Donte DiVincenzo,1628978,14,22,29,5,9,1,1,0,1,0,33,8,0.14285714285714285,0.36363636363636365,0.2413793103448276,0.2,0.3333333333333333,0,1,0,0,0,0.7878787878787878,0.25,124,2484360,SG,6-4,203,0,"January 31, 1997"
Donte Grantham,1629055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77250,SF,6-8,215,0,"March 19, 1995"
Dorian Finney-Smith,1627827,32,58,65,34,40,4,5,9,5,7,211,54,0.21875,0.39655172413793105,0.2923076923076923,0.29411764705882354,0.275,0.75,0.6,0.1111111111111111,0.2,0.14285714285714285,0.6161137440758294,0.35185185185185186,528,1544951,SF,6-7,220,2,"May 4, 1993"
Doug McDermott,203926,41,60,24,29,58,27,15,13,5,4,123,22,0.4634146341463415,0.3333333333333333,0.375,0.5172413793103449,0.4482758620689655,0.37037037037037035,0.2,0.5384615384615384,0.6,0.5,0.6747967479674797,0.45454545454545453,422,7333334,SF,6-7,225,4,"January 3, 1992"
Dragan Bender,1627733,22,32,20,15,15,0,1,0,1,0,79,12,0.13636363636363635,0.21875,0.3,0.4,0.26666666666666666,0,0,0,0,0,0.759493670886076,0.16666666666666666,197,4661280,PF,7-0,225,2,"November 17, 1997"
Draymond Green,203110,50,56,36,55,11,9,6,11,2,9,165,11,0.26,0.23214285714285715,0.3055555555555556,0.32727272727272727,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.45454545454545453,0,0.3333333333333333,0.6727272727272727,0.6363636363636364,422,17469565,PF,6-6,230,6,"March 4, 1990"
Drew Eubanks,1629234,0,0,0,13,0,0,0,0,0,4,9,0,0,0,0,0.7692307692307693,0,0,0,0,0,0.25,0.4444444444444444,0,26,77250,PF,6-9,245,0,"February 1, 1997"
Duncan Robinson,1629130,5,8,14,0,3,1,0,1,1,1,7,5,0.2,0.375,0.21428571428571427,0,0,1,0,1,0,0,0.8571428571428571,0.6,46,77250,SF,6-7,215,0,"April 22, 1994"
Dusty Hannahs,1628605,1,2,1,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0.6,0,12,47370,SG,6-3,210,0,"September 2, 1993"
Dwayne Bacon,1628407,14,31,12,57,23,13,2,3,4,6,85,7,0.42857142857142855,0.3548387096774194,0.5833333333333334,0.3157894736842105,0.43478260869565216,0.3076923076923077,0,0,0.25,0.3333333333333333,0.6941176470588235,0.5714285714285714,257,1378242,SG,6-6,221,1,"August 30, 1995"
Dwight Howard,2730,0,0,0,12,0,1,1,4,4,0,47,0,0,0,0,0.25,0,1,0,0.25,0.5,0,0.7659574468085106,0,69,24256725,C,6-10,265,14,"December 8, 1985"
Dwight Powell,203939,30,32,54,42,5,6,0,1,4,3,303,6,0.3333333333333333,0.21875,0.3333333333333333,0.35714285714285715,0.2,0.16666666666666666,0,0,0,0,0.7755775577557755,0.5,486,9631250,C,6-10,240,4,"July 20, 1991"
Dwyane Wade,2548,62,97,27,201,58,41,35,102,10,42,269,13,0.24193548387096775,0.3402061855670103,0.2222222222222222,0.43283582089552236,0.46551724137931033,0.2682926829268293,0.37142857142857144,0.38235294117647056,0.1,0.2857142857142857,0.620817843866171,0.3076923076923077,960,2393887,SG,6-4,220,15,"January 17, 1982"
Dzanan Musa,1629058,2,2,4,5,1,2,0,0,0,0,5,1,0,0,0.25,0.6,0,0.5,0,0,0,0,0.8,0,22,1634400,SG,6-9,217,0,"May 8, 1999"
E'Twaun Moore,202734,18,59,41,146,35,14,9,23,6,20,138,23,0.4444444444444444,0.5084745762711864,0.4634146341463415,0.4726027397260274,0.4,0.35714285714285715,0.4444444444444444,0.2608695652173913,0.3333333333333333,0.45,0.6159420289855072,0.21739130434782608,532,8808685,SG,6-3,191,7,"February 25, 1989"
Ed Davis,202334,1,1,0,35,0,0,1,0,0,0,264,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0.6666666666666666,0,302,4449000,C,6-9,218,8,"June 5, 1989"
Edmond Sumner,1628410,6,7,6,4,6,3,0,1,2,1,26,2,0.3333333333333333,0.2857142857142857,0,0.75,0.3333333333333333,0.3333333333333333,0,0,0.5,0,0.38461538461538464,0.5,64,449794,PG,6-4,196,1,"December 31, 1995"
Ekpe Udoh,202327,0,0,0,20,0,1,0,0,0,1,50,0,0,0,0,0.55,0,0,0,0,0,0,0.78,0,72,3360000,C,6-10,245,6,"May 20, 1987"
Elfrid Payton,203901,26,39,31,98,1,0,0,3,3,6,198,6,0.2692307692307692,0.38461538461538464,0.2903225806451613,0.3877551020408163,0,0,0,0.3333333333333333,0.6666666666666666,0.5,0.5202020202020202,0.16666666666666666,412,3000000,PG,6-3,195,4,"February 22, 1994"
Elie Okobo,1629059,26,47,43,43,8,8,10,6,4,6,81,7,0.38461538461538464,0.3191489361702128,0.23255813953488372,0.32558139534883723,0.25,0.375,0.5,0.16666666666666666,0,0.5,0.6049382716049383,0.2857142857142857,290,1238464,PG,6-3,190,0,"October 23, 1997"
Emanuel Terry,1629150,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,7,94740,PF,6-9,220,0,"August 21, 1996"
Emmanuel Mudiay,1626144,37,85,50,130,17,38,28,44,16,20,256,19,0.35135135135135137,0.29411764705882354,0.32,0.46923076923076923,0.47058823529411764,0.4473684210526316,0.5714285714285714,0.4090909090909091,0.5625,0.35,0.5234375,0.3157894736842105,740,4294479,PG,6-3,200,3,"March 5, 1996"
Enes Kanter,202683,20,2,11,117,0,12,1,15,3,20,481,1,0.35,0.5,0.09090909090909091,0.36752136752136755,0,0.3333333333333333,1,0.26666666666666666,0.3333333333333333,0.2,0.6403326403326404,1,683,19264603,C,6-10,250,7,"May 20, 1992"
Eric Bledsoe,202339,79,107,133,116,21,21,13,7,12,10,415,37,0.31645569620253167,0.308411214953271,0.37593984962406013,0.35344827586206895,0.19047619047619047,0.38095238095238093,0.3076923076923077,0.14285714285714285,0.3333333333333333,0.4,0.6843373493975904,0.32432432432432434,971,15000000,PG,6-1,214,8,"December 9, 1989"
Eric Gordon,201569,67,181,277,98,26,6,2,4,0,8,220,49,0.40298507462686567,0.3867403314917127,0.3249097472924188,0.22448979591836735,0.4230769230769231,0.5,0,0.25,0,0.5,0.6272727272727273,0.3673469387755102,938,13500375,SG,6-3,215,10,"December 25, 1988"
Eric Moreland,203961,0,1,0,2,0,0,0,0,0,0,4,0,0,1,0,0.5,0,0,0,0,0,0,0.25,0,7,309859,PF,6-10,238,3,"December 24, 1991"
Ersan Ilyasova,101141,25,57,35,36,18,8,7,11,4,10,145,24,0.52,0.3684210526315789,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.625,0.2857142857142857,0.2727272727272727,0.25,0.3,0.6,0.4166666666666667,381,7000000,PF,6-9,235,10,"May 15, 1987"
Evan Fournier,203095,93,186,86,167,64,59,34,36,36,18,269,19,0.24731182795698925,0.3655913978494624,0.3488372093023256,0.40718562874251496,0.421875,0.4406779661016949,0.4411764705882353,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.6282527881040892,0.3157894736842105,1069,17000000,SG,6-7,205,6,"October 29, 1992"
Evan Turner,202323,8,10,16,116,10,32,11,21,22,40,149,8,0.125,0.2,0.25,0.3706896551724138,0.2,0.53125,0.36363636363636365,0.2857142857142857,0.45454545454545453,0.525,0.6174496644295302,0.25,443,17868853,PG,6-6,220,8,"October 27, 1988"
Frank Jackson,1628402,20,33,44,61,38,13,2,17,6,17,162,34,0.25,0.3939393939393939,0.29545454545454547,0.3770491803278688,0.23684210526315788,0.15384615384615385,1,0.29411764705882354,0,0.4117647058823529,0.6296296296296297,0.38235294117647056,447,1378242,PG,6-3,205,0,"May 4, 1998"
Frank Kaminsky,1626163,45,38,44,51,6,0,2,6,3,7,90,6,0.37777777777777777,0.3684210526315789,0.4090909090909091,0.5098039215686274,0,0,0,0.16666666666666666,0,0.2857142857142857,0.6555555555555556,0.16666666666666666,298,3627842,C,7-0,240,3,"April 4, 1993"
Frank Mason,1628412,20,28,10,30,2,7,5,6,6,1,50,4,0.25,0.17857142857142858,0.3,0.4666666666666667,0,0.2857142857142857,0.6,0.6666666666666666,0.5,0,0.62,0.25,169,1378242,PG,5-11,190,1,"April 3, 1994"
Frank Ntilikina,1628373,21,47,20,58,11,20,10,10,8,15,47,13,0.3333333333333333,0.2765957446808511,0.3,0.3448275862068966,0.36363636363636365,0.35,0.4,0.4,0.125,0.3333333333333333,0.46808510638297873,0.15384615384615385,282,4155720,PG,6-4,200,1,"July 28, 1998"
Fred VanVleet,1627832,67,92,79,45,28,34,17,11,18,11,168,28,0.2835820895522388,0.34782608695652173,0.43037974683544306,0.24444444444444444,0.42857142857142855,0.35294117647058826,0.35294117647058826,0.45454545454545453,0.4444444444444444,0.45454545454545453,0.5178571428571429,0.5357142857142857,600,8653847,PG,6-1,197,2,"February 25, 1994"
Furkan Korkmaz,1627788,26,38,49,35,5,6,4,8,0,3,47,21,0.38461538461538464,0.2894736842105263,0.30612244897959184,0.37142857142857144,0.4,0.3333333333333333,0,0.5,0,0.3333333333333333,0.6808510638297872,0.38095238095238093,245,1740000,SG,6-7,202,1,"July 24, 1997"
Garrett Temple,202066,23,79,52,42,61,15,10,16,11,11,124,49,0.2608695652173913,0.379746835443038,0.23076923076923078,0.3333333333333333,0.4098360655737705,0.4,0.3,0.3125,0.09090909090909091,0.6363636363636364,0.6612903225806451,0.3469387755102041,493,8000000,SG,6-5,195,8,"May 8, 1986"
Gary Clark,1629109,11,49,37,3,18,0,0,0,0,0,10,23,0.5454545454545454,0.3673469387755102,0.2702702702702703,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0.8,0.17391304347826086,151,674122,PF,6-6,225,0,"November 16, 1994"
Gary Harris,203914,33,84,55,104,42,15,10,23,9,19,214,28,0.24242424242424243,0.34523809523809523,0.3090909090909091,0.41346153846153844,0.38095238095238093,0.5333333333333333,0.4,0.13043478260869565,0.2222222222222222,0.3157894736842105,0.5700934579439252,0.42857142857142855,637,16517857,SG,6-4,210,4,"September 14, 1994"
George Hill,201588,26,42,46,45,22,15,11,15,8,6,123,15,0.3076923076923077,0.21428571428571427,0.391304347826087,0.4222222222222222,0.45454545454545453,0.6666666666666666,0.45454545454545453,0.2,0.5,0.5,0.6341463414634146,0.2,376,19000000,PG,6-4,188,10,"May 4, 1986"
Georges Niang,1627777,10,31,17,33,25,0,0,3,0,3,37,22,0.4,0.45161290322580644,0.4117647058823529,0.5454545454545454,0.6,0,0,0.3333333333333333,0,0.3333333333333333,0.6216216216216216,0.13636363636363635,181,1512601,PF,6-7,230,2,"June 17, 1993"
Gerald Green,101123,44,113,137,37,56,7,7,6,7,7,66,90,0.2727272727272727,0.36283185840707965,0.32116788321167883,0.3783783783783784,0.44642857142857145,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.7142857142857143,0.42857142857142855,0.7272727272727273,0.37777777777777777,578,1512601,SG,6-6,205,11,"January 26, 1986"
Giannis Antetokounmpo,203507,81,93,17,161,6,40,23,28,16,9,769,3,0.2962962962962963,0.25806451612903225,0.11764705882352941,0.38509316770186336,0.3333333333333333,0.475,0.30434782608695654,0.17857142857142858,0.5,0.1111111111111111,0.7373211963589077,0,1247,24157304,PF,6-11,242,5,"December 6, 1994"
Goran Dragic,201609,33,42,57,78,14,12,8,12,10,14,135,18,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.358974358974359,0.35714285714285715,0.08333333333333333,0.5,0.4166666666666667,0.4,0.2857142857142857,0.562962962962963,0.2222222222222222,433,18109175,PG,6-3,190,10,"May 6, 1986"
Gordon Hayward,202330,44,41,75,100,32,28,21,26,39,25,166,38,0.18181818181818182,0.2682926829268293,0.4,0.53,0.4375,0.35714285714285715,0.5714285714285714,0.4230769230769231,0.358974358974359,0.52,0.6385542168674698,0.3684210526315789,635,31214295,PF,6-7,225,8,"March 23, 1990"
Gorgui Dieng,203476,3,9,3,52,18,49,34,44,19,14,110,19,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4230769230769231,0.5,0.4489795918367347,0.5588235294117647,0.38636363636363635,0.47368421052631576,0.5714285714285714,0.6727272727272727,0.3157894736842105,377,15170787,C,6-10,252,5,"January 18, 1990"
Grayson Allen,1628960,10,26,31,21,18,6,4,4,3,2,39,13,0.3,0.4230769230769231,0.16129032258064516,0.38095238095238093,0.3333333333333333,0.16666666666666666,0.75,0.5,0.6666666666666666,0,0.48717948717948717,0.5384615384615384,178,2076960,SG,6-4,198,0,"October 8, 1995"
Greg Monroe,202328,4,0,1,42,0,1,3,7,0,4,127,0,0,0,1,0.35714285714285715,0,0,0,0.42857142857142855,0,0.25,0.5669291338582677,0,189,2410167,C,6-11,265,8,"June 4, 1990"
Guerschon Yabusele,1627824,2,9,11,10,3,0,1,1,0,5,32,3,1,0.5555555555555556,0.09090909090909091,0.4,0.3333333333333333,0,1,0,0,0.2,0.625,0,77,2667600,PF,6-8,260,1,"December 17, 1995"
Hamidou Diallo,1628977,0,3,1,23,10,1,1,2,2,2,110,10,0,0,0,0.2608695652173913,0.2,0,0,0.5,1,0,0.5636363636363636,0.2,165,838464,SG,6-5,202,0,"July 31, 1998"
Harrison Barnes,203084,75,112,116,197,61,30,11,38,15,49,247,74,0.3466666666666667,0.3392857142857143,0.4224137931034483,0.3147208121827411,0.4262295081967213,0.3,0.2727272727272727,0.2894736842105263,0.13333333333333333,0.42857142857142855,0.6072874493927125,0.4594594594594595,1027,24107258,PF,6-8,225,6,"May 30, 1992"
Hassan Whiteside,202355,7,0,1,191,5,19,4,15,5,13,417,3,0.14285714285714285,0,0,0.4293193717277487,0,0.47368421052631576,0.25,0.2,0.4,0.23076923076923078,0.6858513189448441,0.3333333333333333,680,24434262,C,7-0,265,6,"June 13, 1989"
Haywood Highsmith,1629312,0,2,1,2,1,0,0,0,0,0,3,1,0,0.5,0,1,0,0,0,0,0,0,0.3333333333333333,0,10,77250,SF,6-7,220,0,"December 9, 1996"
Henry Ellenson,1627740,0,14,8,22,6,2,1,5,0,2,25,10,0,0.5714285714285714,0.375,0.18181818181818182,0.3333333333333333,0.5,0,0.4,0,1,0.52,0.4,95,2199311,PF,6-10,240,2,"January 13, 1997"
Ian Clark,203546,38,62,52,73,23,11,7,15,7,14,55,26,0.23684210526315788,0.4032258064516129,0.25,0.4383561643835616,0.34782608695652173,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.5818181818181818,0.38461538461538464,383,1757429,SG,6-3,175,5,"March 7, 1991"
Ian Mahinmi,101133,3,3,0,29,6,0,0,0,0,1,58,4,0.3333333333333333,0,0,0.3793103448275862,0.16666666666666666,0,0,0,0,0,0.5689655172413793,0.25,104,16000000,C,6-11,262,10,"November 5, 1986"
Ike Anigbogu,1628387,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1349383,C,6-10,250,1,"October 17, 1998"
Iman Shumpert,202697,23,68,95,13,48,29,15,16,21,22,57,38,0.21739130434782608,0.36764705882352944,0.3263157894736842,0.15384615384615385,0.4166666666666667,0.3448275862068966,0.4666666666666667,0.3125,0.2857142857142857,0.2727272727272727,0.631578947368421,0.3684210526315789,446,11011234,SG,6-5,215,7,"June 26, 1990"
Isaac Bonga,1629067,0,2,4,7,1,1,0,0,2,1,14,1,0,0,0,0.14285714285714285,0,0,0,0,0,0,0.2857142857142857,0,33,1000000,PG,6-8,180,0,"November 8, 1999"
Isaac Humphries,1629353,2,2,2,1,3,0,0,1,0,1,7,2,0.5,0,0,0,0,0,0,0,0,0,0.42857142857142855,1,21,47370,C,7-0,255,0,"January 5, 1998"
Isaiah Briscoe,1628515,2,14,6,19,7,11,10,4,6,6,48,5,0,0.42857142857142855,0.3333333333333333,0.21052631578947367,0.42857142857142855,0.2727272727272727,0.4,0.5,0,0.16666666666666666,0.625,0,138,838464,PG,6-3,215,0,"April 13, 1996"
Isaiah Canaan,203477,20,28,21,10,14,3,1,3,3,5,43,13,0.3,0.2857142857142857,0.42857142857142855,0.3,0.35714285714285715,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6,0.4418604651162791,0.46153846153846156,164,744671,PG,6-0,201,5,"May 21, 1991"
Isaiah Hartenstein,1628392,3,0,1,3,2,0,0,0,0,0,32,0,0.3333333333333333,0,0,0,0.5,0,0,0,0,0,0.5625,0,41,838464,PF,7-0,250,0,"May 5, 1998"
Isaiah Hicks,1628439,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.5,0,8,77250,PF,6-9,230,1,"July 24, 1994"
Isaiah Thomas,202738,12,10,15,28,2,0,0,4,1,3,20,4,0.08333333333333333,0.4,0.4,0.17857142857142858,0.5,0,0,0.5,1,1,0.55,0,99,2029463,SG,5-9,185,7,"February 7, 1989"
Ivan Rabb,1628397,7,1,1,45,3,10,12,10,8,5,107,3,0.14285714285714285,1,1,0.6222222222222222,0,0.3,0.25,0.3,0.25,0.4,0.6728971962616822,0,212,1378242,PF,6-10,220,1,"February 4, 1997"
Ivica Zubac,1627826,0,0,0,79,0,4,3,6,3,2,282,0,0,0,0,0.4177215189873418,0,0.25,0.3333333333333333,0.3333333333333333,0,0.5,0.6170212765957447,0,379,1544951,C,7-0,240,2,"March 18, 1997"
Jabari Parker,203953,36,54,50,97,29,48,27,31,20,26,306,24,0.25,0.2777777777777778,0.28,0.422680412371134,0.4827586206896552,0.3958333333333333,0.4074074074074074,0.3225806451612903,0.25,0.5,0.6862745098039216,0.3333333333333333,749,20000000,PF,6-8,245,4,"March 15, 1995"
Jacob Evans,1628980,3,6,2,7,1,4,4,2,5,5,11,3,1,0,0,0.5714285714285714,0,0.75,0.25,1,0,0.2,0.2727272727272727,0.3333333333333333,53,1646400,SG,6-4,210,0,"June 18, 1997"
Jae Crowder,203109,59,178,147,28,73,2,7,22,9,25,182,61,0.4745762711864407,0.3202247191011236,0.2857142857142857,0.25,0.3287671232876712,0.5,0.2857142857142857,0.45454545454545453,0.5555555555555556,0.36,0.6098901098901099,0.36065573770491804,797,7305825,SF,6-6,235,6,"July 6, 1990"
Jahlil Okafor,1626143,1,3,1,133,0,1,1,6,1,4,211,0,1,0,0,0.45864661654135336,0,0,0,0.6666666666666666,1,0.5,0.6777251184834123,0,362,1567007,C,6-10,270,3,"December 15, 1995"
JaKarr Sampson,203960,3,2,6,16,3,4,0,1,1,0,18,0,0.6666666666666666,0.5,0.3333333333333333,0.5,0,0.75,0,1,0,0,0.6666666666666666,0,54,85457,SF,6-7,214,3,"March 20, 1993"
Jake Layman,1627774,21,54,64,32,21,10,8,8,3,10,172,21,0.38095238095238093,0.37037037037037035,0.328125,0.4375,0.23809523809523808,0.4,0.125,0.375,1,0.5,0.7383720930232558,0.23809523809523808,424,1544951,SF,6-8,209,2,"March 7, 1994"
Jakob Poeltl,1627751,0,0,0,58,0,1,0,5,1,4,221,0,0,0,0,0.4482758620689655,0,1,0,0.6,1,0.75,0.6923076923076923,0,290,2947320,C,7-1,245,2,"October 15, 1995"
Jalen Brunson,1628973,30,46,48,143,33,28,14,21,11,21,147,23,0.36666666666666664,0.41304347826086957,0.3333333333333333,0.4825174825174825,0.2727272727272727,0.21428571428571427,0.42857142857142855,0.38095238095238093,0.45454545454545453,0.5238095238095238,0.6530612244897959,0.34782608695652173,565,1230000,PG,6-1,190,0,"August 31, 1996"
Jalen Jones,1627883,1,8,11,13,4,2,0,0,0,3,16,4,1,0.25,0.36363636363636365,0.3076923076923077,0.25,0,0,0,0,0.3333333333333333,0.6875,0.5,62,77250,SF,6-7,220,1,"May 27, 1993"
Jamal Crawford,2037,50,55,58,71,22,67,19,15,31,11,22,15,0.26,0.4,0.39655172413793105,0.4788732394366197,0.18181818181818182,0.417910447761194,0.5263157894736842,0.4666666666666667,0.4838709677419355,0.18181818181818182,0.5,0.3333333333333333,438,4698113,SG,6-5,185,18,"March 20, 1980"
Jamal Murray,1627750,107,150,111,241,25,68,45,74,47,35,251,17,0.35514018691588783,0.36666666666666664,0.3153153153153153,0.4315352697095436,0.6,0.4264705882352941,0.4666666666666667,0.3918918918918919,0.48936170212765956,0.4,0.5697211155378487,0.4117647058823529,1173,3499800,PG,6-3,215,2,"February 23, 1997"
James Harden,201935,301,276,365,281,35,12,13,21,12,23,519,50,0.3521594684385382,0.39492753623188404,0.3643835616438356,0.4483985765124555,0.2571428571428571,0.3333333333333333,0.23076923076923078,0.38095238095238093,0.4166666666666667,0.6086956521739131,0.5876685934489403,0.42,1909,30570000,PG,6-5,220,9,"August 26, 1989"
James Johnson,201949,30,27,43,66,16,7,3,8,2,10,135,28,0.4,0.3333333333333333,0.27906976744186046,0.36363636363636365,0.4375,0.42857142857142855,0.3333333333333333,0.125,0,0.2,0.6148148148148148,0.35714285714285715,379,14420700,PF,6-7,240,9,"February 20, 1987"
James Nunnally,203263,3,3,7,2,8,1,1,0,0,0,5,4,0.3333333333333333,0.6666666666666666,0.14285714285714285,0,0.375,0,0,0,0,0,0.8,0.25,34,663255,SF,6-7,208,1,"July 14, 1990"
JaMychal Green,203210,39,50,33,52,33,10,11,16,12,14,186,20,0.3333333333333333,0.4,0.45454545454545453,0.34615384615384615,0.36363636363636365,0.4,0.18181818181818182,0.375,0.5,0.5,0.6236559139784946,0.55,476,8066667,PF,6-8,227,4,"June 21, 1990"
